78.74015748031496,411.45354330708665,608.2677165354331,503.74015748031496,0
610.236220472441,419.1058267716536,1100.3937007874017,460.9168503937008,0
1102.3622047244096,320.0195275590551,1592.5196850393702,441.4368503937008,0
1594.4881889763776,411.17385826771647,2084.6456692913384,551.2525984251969,0
78.74015748031496,691.2756955380578,608.2677165354331,787.0734908136484,0
610.236220472441,700.4646719160105,1100.3937007874017,739.6772703412075,0
1102.3622047244096,641.3374278215224,1592.5196850393702,727.5579002624671,0
1594.4881889763776,695.1355380577428,2084.6456692913384,813.4032545931759,0
78.74015748031496,982.9280839895014,608.2677165354331,1070.4068241469815,0
610.236220472441,928.1233595800525,1100.3937007874017,1000.3280839895011,0
1102.3622047244096,926.6808398950132,1592.5196850393702,999.6729658792651,0
1594.4881889763776,975.8118635170604,2084.6456692913384,1042.8197375328084,0
78.74015748031496,152.52627296587926,2084.6456692913384,244.02887139107605,1
