78.74015748031496,398.3973543307087,570.4724409448819,435.40522834645674,0
570.8661417322835,408.8755275590551,1062.5984251968505,434.38733858267716,0
1062.992125984252,320.8820157480315,1554.724409448819,460.4095748031496,0
1555.1181102362204,396.01568503937017,2046.8503937007877,467.82670866141734,0
78.74015748031496,685.4979947506562,570.4724409448819,725.2617742782153,0
570.8661417322835,699.715002624672,1062.5984251968505,734.5968923884516,0
1062.992125984252,611.5968923884515,1554.724409448819,730.1008293963255,0
1555.1181102362204,663.6557900262468,2046.8503937007877,739.9550026246719,0
78.74015748031496,976.3788556430445,570.4724409448819,1026.9300367454068,0
570.8661417322835,969.4335958005249,1062.5984251968505,1006.1265091863518,0
1062.992125984252,942.9243674540683,1554.724409448819,1000.0109816272966,0
1555.1181102362204,926.6003989501313,2046.8503937007877,1030.7736272965878,0
78.74015748031496,139.85265091863516,2046.8503937007874,182.29359580052494,1
